Respond-ent ID,StartDate,CompletedDate,Q1: To what extent do you think low oil prices impact the Alberta government's ability to budget?,Q2: How concerned are you about the $7B shortfall?,"Q3: Should government take action now, wait six months, or hold out for high oil prices?",Q4: Government needs:,Question 5 a) Cut spending,Question 5 b) Raise taxes and user fees,Question 5 c) Borrow money,Question 6 a) Reduce expenditures,Question 6 b) Raise taxes and user fees,Question 6 c) Run a deficit,"Q7: Are current tax rates in Alberta higher, above average or lower?",Q8: How important is it that AB taxes are lower?,Q9: In what ways can the government act to increase revenue without jeopardizing Alberta's competitive position?  (1 = selected; 0 = not selected),,,,,,,,,"Q10: If the government needs to increase its revenues through taxation, are there options you feel should NOT be considered?                                                                 (1 = selected; 0 = not selected)",,,,,,,Q11: Where would you tolerate cuts?  (1 = Selected; 0 = Not Selected),,,,,,,,,,,Q12: And are there options you feel should NOT be touched?  (1 = Selected; 0 = Not selected),,,,,,,,,,,"Q13: Indicate whether you Don't Know, Disagree or Agree.  (1 =  Don't know; 2 = Disagree; 3 = Agree)",,,,,,Q15: Years you've lived in AB,Q16: What part of the province do you live in?
7474114,2015.02.19 7:29,2015.02.19 7:35,3,1,1,1,2,4,3,10,80,10,3,4,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,3,5
7474116,2015.02.19 7:30,2015.02.19 7:40,1,1,1,1,1,4,2,5,94,1,3,4,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,3,2,3,2,3,2,1,4
7474117,2015.02.19 7:30,2015.02.19 7:45,1,2,1,3,1,1,2,50,0,50,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,3,3,3,3,2,2,3
7474122,2015.02.19 7:30,2015.02.19 7:38,1,1,1,2,3,1,1,90,0,10,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,3,3,2,2,2,2,3,4
7474123,2015.02.19 7:30,2015.02.19 7:46,2,2,3,2,1,2,4,20,20,60,2,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,2,3,3,2,3,2,2,5
7474130,2015.02.19 7:31,2015.02.19 7:42,2,3,2,2,1,1,1,75,10,15,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,2,2,3,2,2,3,3,4
7474134,2015.02.19 7:33,2015.02.19 7:42,2,2,2,2,2,1,3,85,0,15,1,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,2,2,3,3,1,2,2
7474138,2015.02.19 7:33,2015.02.19 8:4,1,2,1,3,1,2,1,80,20,0,3,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3,3,3,2,3,2,1,3
7474139,2015.02.19 7:34,2015.02.19 7:50,1,1,2,3,1,2,3,30,30,40,1,2,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,1,3,3,2,2,4
7474140,2015.02.19 7:33,2015.02.19 7:42,1,2,2,2,1,2,3,50,10,40,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,3,3,3,3,3,2,2,5
7474141,2015.02.19 7:34,2015.02.19 7:43,4,4,1,2,1,4,4,0,50,50,3,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3,2,3,3,3,1,3,3
7474142,2015.02.19 7:34,2015.02.19 7:46,1,2,3,3,1,3,3,25,0,75,3,2,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,3,3,3,3,3,2,2,5
7474143,2015.02.19 7:34,2015.02.19 7:53,2,2,2,2,1,3,3,80,10,10,3,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,1,3,1,3,2,2,5
7474144,2015.02.19 7:35,2015.02.19 7:41,1,1,2,2,4,1,4,50,0,50,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,3,3,2,2,5
7474145,2015.02.19 7:34,2015.02.19 7:43,2,2,2,3,1,2,4,10,40,50,2,2,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,3,3,1,1,2,4
7474148,2015.02.19 7:35,2015.02.19 7:45,3,3,2,2,1,2,1,5,65,30,3,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,2,3,3,3,2,1,1
7474150,2015.02.19 7:35,2015.02.19 7:58,1,1,1,1,1,3,3,25,50,25,3,2,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3,3,3,2,2,5
7474152,2015.02.19 7:35,2015.02.19 7:48,1,1,1,3,2,3,2,10,70,20,3,2,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,3,2,1,3,3,3
7474154,2015.02.19 7:35,2015.02.19 7:46,1,1,2,1,1,4,3,15,75,10,3,3,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,3,3,3,3,2,2,4
7474157,2015.02.19 7:36,2015.02.19 7:41,2,2,2,2,1,2,3,40,10,50,2,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,3,1,3,3,3,1,2,3
7474158,2015.02.19 7:36,2015.02.19 7:45,2,2,2,1,1,2,4,0,15,85,3,4,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,2,3,3,2,2,4
7474160,2015.02.19 7:36,2015.02.19 10:47,3,3,2,2,1,1,3,0,0,100,2,2,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,3,3,2,2,2
7474164,2015.02.19 7:37,2015.02.19 7:43,1,2,2,2,2,3,3,60,10,30,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,3,3,2,2,5
7474165,2015.02.19 7:38,2015.02.19 7:43,1,1,3,1,1,2,4,0,0,100,2,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,2,3,3,3,2,3,5
7474166,2015.02.19 7:38,2015.02.19 7:44,2,3,3,2,2,1,1,75,15,10,3,2,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,2,2,3,2,3,2,2,3
7474168,2015.02.19 7:38,2015.02.19 7:49,2,3,2,3,3,3,2,50,40,10,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,1,2,2
7474169,2015.02.19 7:38,2015.02.19 7:44,1,1,2,2,1,3,1,100,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,2,3
7474171,2015.02.19 7:38,2015.02.19 7:45,1,2,2,2,1,1,3,90,0,10,2,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3,2,3,3,3,3,2,2
7474173,2015.02.19 7:38,2015.02.19 7:56,2,3,1,2,1,2,2,75,15,10,2,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3,3,2,3,3,2,4
7474174,2015.02.19 7:38,2015.02.19 7:47,2,2,1,2,1,2,1,90,10,0,2,2,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,1,3,2,1,1,3,5
7474176,2015.02.19 7:39,2015.02.19 7:51,2,1,1,2,2,3,1,85,10,5,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,3,3,2,2,3,2,2
7474180,2015.02.19 7:41,2015.02.19 7:47,2,2,2,1,1,1,1,80,10,10,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,3,1,1,1,2,5
7474183,2015.02.19 7:41,2015.02.19 7:50,1,3,3,3,1,1,4,50,0,50,3,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,3,3,2,2,4
7474184,2015.02.19 7:41,2015.02.19 8:7,1,1,1,2,1,1,3,60,10,30,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,3,2,3,3,2,3,5
7474185,2015.02.19 7:42,2015.02.19 8:6,2,2,1,2,1,1,1,100,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,3,2,1,1,3,5
7474192,2015.02.19 7:46,2015.02.19 7:54,2,2,1,2,2,3,1,67,33,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3,3,3,2,2,3,2,5
7474193,2015.02.19 7:42,2015.02.19 7:51,2,2,2,3,1,2,2,40,10,50,3,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,3,2,1,3,2,3,1
7474194,2015.02.19 7:43,2015.02.19 7:58,1,2,2,1,1,4,2,15,75,10,3,4,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,3,3,3,1,3,2,2,4
7474200,2015.02.19 7:44,2015.02.19 7:52,1,2,2,2,1,3,3,20,30,50,3,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,1,3,3,3,2,3,3
7474207,2015.02.19 7:44,2015.02.19 7:56,3,3,2,2,1,1,2,40,30,30,2,3,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,3,3,3,3,2,2,5
7474208,2015.02.19 7:45,2015.02.19 7:50,1,2,2,1,1,4,4,0,10,90,3,4,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,3,3,3,3,3,2,2,5
7474209,2015.02.19 7:45,2015.02.19 7:54,1,2,2,2,1,2,3,20,30,50,3,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,3,3,3,1,3,2,2,4
7474210,2015.02.19 7:45,2015.02.19 7:53,1,1,2,1,2,3,3,10,50,40,1,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,3,2,3,2,3,2,3,5
7474211,2015.02.19 7:45,2015.02.19 7:53,1,4,1,1,1,1,1,10,10,80,3,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,3,2,3,3,3,2,2,4
7474213,2015.02.19 7:46,2015.02.19 8:6,1,3,1,1,1,4,3,0,80,20,3,4,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,3,2,3,3,3,2,3,4
7474215,2015.02.19 7:46,2015.02.19 7:52,1,1,2,1,1,2,3,40,30,30,1,2,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,3,3,3,2,3,4
7474216,2015.02.19 7:46,2015.02.19 7:57,2,2,2,1,1,2,2,70,20,10,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,3,3,3,2,1,3
7474219,2015.02.19 7:47,2015.02.19 7:56,1,1,1,2,1,4,3,20,80,0,3,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,3,2,3,2,2,3,2,5
7474221,2015.02.19 7:47,2015.02.19 7:53,3,3,2,1,1,3,3,10,75,15,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,2,3,3,3,2,2,4
7474222,2015.02.19 7:47,2015.02.19 7:53,2,1,1,1,2,4,3,2,83,15,3,4,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,3,3,3,3,1,2,4
7474226,2015.02.19 7:48,2015.02.19 7:54,2,1,3,1,1,2,4,20,20,60,1,2,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,2,3,2,2,5
7474229,2015.02.19 7:48,2015.02.19 8:0,1,2,2,2,4,1,2,80,0,20,3,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,3,3,3,3,3,2,1,5
7474231,2015.02.19 7:48,2015.02.19 7:55,2,1,1,2,1,1,1,0,20,80,1,2,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,3,1,3,2,3,3,3,4
7474233,2015.02.19 7:49,2015.02.19 8:0,1,2,2,2,2,2,1,75,15,10,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,3,3,2,2,3,5
7474234,2015.02.19 7:49,2015.02.19 8:0,3,2,2,2,1,1,4,10,10,80,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,3,3,3,2,3,3,2,5
7474235,2015.02.19 7:49,2015.02.19 7:55,1,2,1,2,3,4,3,33,33,34,3,3,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,2,3,3,3,2,3,4
7474236,2015.02.19 7:49,2015.02.19 8:0,1,2,2,1,1,4,4,5,55,40,3,4,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,1,2,1,3,2,1,5
7474241,2015.02.19 7:50,2015.02.19 8:8,2,2,2,2,1,3,4,40,0,60,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,3,3,2,3,4
7474242,2015.02.19 7:51,2015.02.19 7:55,3,2,2,2,1,1,3,75,0,25,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,2,5
7474243,2015.02.19 7:50,2015.02.19 7:55,1,2,2,2,1,3,2,30,30,40,3,2,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,2,2,2,3,3,2,2,2
7474250,2015.02.19 7:51,2015.02.19 8:4,3,2,2,3,1,1,2,30,30,40,2,2,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,1,2,1,1,1,2
7474251,2015.02.19 7:52,2015.02.19 8:8,1,3,2,1,1,4,3,12,65,23,3,4,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,2,3,3,3,2,2,4
7474252,2015.02.19 7:52,2015.02.19 8:3,1,2,3,2,3,3,3,50,25,25,3,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,2,2,2,2,5
7474254,2015.02.19 7:52,2015.02.19 7:57,1,1,1,1,1,4,1,20,60,20,3,4,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,5
7474257,2015.02.19 7:52,2015.02.19 8:26,2,3,2,2,2,1,3,100,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3,3,3,3,3,2,1
7474258,2015.02.19 7:52,2015.02.19 8:23,2,2,2,2,2,2,4,30,10,60,3,2,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,2,2,3,3,3,2,3,4
7474259,2015.02.19 7:53,2015.02.19 8:8,3,2,2,2,1,1,4,50,0,50,1,2,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,3,3,3,2,3,2
7474264,2015.02.19 7:53,2015.02.19 8:7,2,3,3,1,1,1,4,10,0,90,1,4,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,3,3,3,2,2,4
7474270,2015.02.19 7:54,2015.02.19 8:1,1,1,1,1,1,2,2,10,25,65,2,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,3,2,3,2,3,2,2,2
7474272,2015.02.19 7:54,2015.02.19 8:4,1,1,2,3,1,3,1,50,50,0,1,2,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,3,2,3,2,2,3,3,5
7474273,2015.02.19 7:54,2015.02.19 8:3,2,1,1,2,1,2,1,65,35,0,1,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,3,3,3,3,3,2,3,5
7474274,2015.02.19 7:54,2015.02.19 8:11,2,2,1,2,1,2,2,33,33,34,2,2,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,1,1,1,2,2
7474276,2015.02.19 7:55,2015.02.19 8:5,3,3,3,2,4,2,3,98,1,1,2,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,3,3,3,3,2,2,2,3
7474277,2015.02.19 7:55,2015.02.19 8:1,1,1,1,3,3,1,1,99,0,1,1,2,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,3,3,3,2,2,3,3,5
7474278,2015.02.19 7:55,2015.02.19 8:4,1,2,1,2,3,2,2,60,20,20,1,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2
7474282,2015.02.19 7:56,2015.02.19 8:3,1,1,1,2,3,1,3,100,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,3,2,2,2,3,2,4
7474283,2015.02.19 7:56,2015.02.19 8:4,2,3,2,3,1,2,4,10,10,80,3,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,3,3,2,2,5
7474285,2015.02.19 7:56,2015.02.19 8:10,4,1,3,2,1,1,1,0,0,100,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,3,2,2,2,3,2,2,2
7474288,2015.02.19 7:57,2015.02.19 8:20,2,1,1,2,1,3,3,50,30,20,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,3,4
7474289,2015.02.19 7:57,2015.02.19 8:14,1,2,2,2,1,2,3,50,5,45,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,3,3,2,2,2,1,2,3
7474290,2015.02.19 8:2,2015.02.19 9:1,1,2,1,3,1,3,4,10,30,60,3,3,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,3,2,3,3,3,2,1,2
7474292,2015.02.19 7:57,2015.02.19 8:6,1,2,1,1,1,4,2,40,55,5,3,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,3,3,1,3,2,2,4
7474293,2015.02.19 8:25,2015.02.19 8:32,2,2,1,3,1,3,2,30,50,20,3,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,3,2,3,2,1,5
7474294,2015.02.19 7:57,2015.02.19 8:11,2,1,2,2,2,2,2,70,15,15,3,3,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,3,3,3,3,3,2,2,5
7474299,2015.02.19 7:58,2015.02.19 8:6,1,2,2,1,1,2,3,15,5,80,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,3,3,3,3,2,2,4
7474304,2015.02.19 7:59,2015.02.19 8:25,1,1,2,1,1,1,3,80,10,10,2,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3,3,2,3,2,2,4
7474307,2015.02.19 7:59,2015.02.19 8:9,1,2,2,2,1,1,2,15,20,65,3,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,3,3,3,2,2,2
7474308,2015.02.19 7:59,2015.02.19 8:3,1,2,2,2,1,2,2,0,0,100,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,3,3,3,3,3,3,2,4
7474309,2015.02.19 8:0,2015.02.19 8:18,2,2,2,1,1,3,4,35,40,25,3,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,1,3,3,3,2,2,4
7474311,2015.02.19 7:59,2015.02.19 8:8,2,1,1,1,1,3,1,10,60,30,3,3,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,3,3,3,1,3,1,2,4
7474314,2015.02.19 8:0,2015.02.19 8:5,1,2,2,2,2,3,1,60,40,0,3,2,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,3,3,3,3,3,2,2,2
7474316,2015.02.19 8:0,2015.02.19 8:15,1,2,2,2,4,3,2,80,20,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,3,3,2,2,3,2,5
7474321,2015.02.19 8:1,2015.02.19 8:16,2,3,3,1,1,1,1,50,20,30,2,2,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,2,4
7474323,2015.02.19 8:1,2015.02.19 8:8,1,2,3,3,2,1,3,60,0,40,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,3,3,2,3,2
